movieId,score
363,3.499006906322384
364,3.795311871040244
365,3.1327238398815
366,2.9901577402204174
367,3.181665389623077
368,3.392807406907929
369,3.2106986054256175
370,2.969101994562258
371,3.231445246077771
372,3.2363275976158943
373,3.648507096547145
374,2.5165522194638097
375,3.111491342598537
376,3.2776526524246177
377,3.4818674717924902
378,3.1110376981129355
379,2.7514524238634497
380,3.494282386594232
381,3.3733022947091253
382,3.0491652296059684
383,3.179102132407276
384,3.016334295349795
385,3.1293927694383026
386,2.988817733224277
387,2.869256148832383
388,3.2837373527840397
389,3.1643647455841166
390,3.2585480197753345
391,3.09702612006428
392,3.1357197452934384
393,2.179337026850521
394,3.115629495563377
395,3.062691719840637
396,3.0451015362499123
397,2.9598967580568867
398,3.095983001986557
399,3.0485672622783655
400,3.0370346534091834
401,3.0614885677903763
402,3.0493427839957237
403,3.052546860878563
404,3.0835094315573257
405,2.5572228135218262
406,3.060289228638889
407,3.150384454115573
408,3.1500587596426577
409,3.046789976085968
410,3.006877838696864
411,3.026878726924779
412,3.4828687817959483
413,2.840265603463466
414,2.8226633330605932
415,2.8595621676392162
416,2.8056122395332355
417,3.438936664537006
418,2.8813089608743105
419,2.572672502395336
420,2.7669093148872945
421,3.2074049462671055
422,3.1736393521721116
423,3.031162257628246
424,2.8932752175663357
425,3.286045833058129
426,3.111222181963624
427,2.6472439702808868
428,3.7261389554356583
429,2.6074320477026913
430,2.870790955943811
431,3.662903707766585
432,2.7431050467085654
433,2.9674370772927716
434,3.06515983179558
435,2.5998736045177213
436,2.7926700098496644
437,2.724205340615368
438,2.857686811938059
439,3.0374329743489934
440,3.577424446818907
441,3.6410837674110184
442,3.048315291911661
443,3.1861816130604517
444,2.669061641721777
445,2.928930958656986
446,3.7652343030933673
447,2.950850974937907
448,3.4463635642815134
449,3.257360261572327
450,3.2913240242973165
451,3.072279517014656
452,3.3790106210964703
453,3.091531042448959
454,3.490812843643542
455,2.6401370300470335
456,3.504850894280505
457,3.970953095512473
458,3.115267814257021
459,2.8860160014808205
460,2.7106232498540344
461,3.2127474729657917
462,2.974538088587801
463,2.9715904359174816
464,2.945844166555242
465,3.143398566005951
466,2.9183021517681045
467,3.2524930985621063
468,3.297087096571757
469,3.198330699470044
470,2.6882453570152256
471,3.6178192501983557
472,2.9840839153920093
473,2.5803587371940644
474,3.697902537906881
475,3.847455275025378
476,3.0600613127994913
477,3.4817052591441495
478,2.876489660240952
479,2.9730598790138627
480,3.6545351706366853
481,3.3075322811550683
482,3.354721833436624
483,3.3805525102551677
484,2.9135588103937766
485,2.795447893346366
486,2.8935755552263016
487,2.857989969640716
488,3.208056567194419
489,2.8173787120775198
490,3.2899377872877187
491,3.35882320833511
492,3.5467881771302703
493,3.535857706654754
494,3.361470519602812
495,3.273219542775553
496,3.14286947034826
497,3.8253596272207226
498,2.9731217821403155
499,2.9633392763707787
500,3.385030890453098
501,3.6369590545024773
502,2.4354229379029197
503,3.0657900920849928
504,3.0098266408575416
505,2.7089658639466796
506,3.3550391285802244
507,3.4453268777912927
508,3.786608962796508
509,3.6655589308956475
510,2.89072454944574
511,3.1220682284652015
512,2.9723630534606214
513,3.005886198060254
514,3.404124342360917
515,3.839116697049401
516,3.085795979890708
517,3.119873312637235
518,2.8232324333136165
519,2.3487810632858057
520,3.0601567526760807
521,3.2589773671187174
522,3.3835490446205814
523,3.386417734930873
524,3.485914052530119
525,3.135767727189913
526,3.0641522605611113
527,4.254633224753001
528,2.913187355203834
529,3.7905151533046597
530,3.0666701692694183
531,3.484734101025208
532,3.064007849247935
533,2.9521938877932508
534,3.773669698185567
535,3.6906309092504137
536,3.1749142007285327
537,3.141084114025794
538,3.6166773261795377
539,3.5074314307078804
540,2.7720348177940606
541,4.102011954874352
542,2.8899751272656102
543,3.2059855547922465
544,2.965527150165373
545,3.0460939294771525
546,2.1911248221303468
547,2.9466735557895842
548,2.9443819438571124
549,3.6160931974568653
550,3.0843999016508095
551,3.713333102275963
552,3.1869705660287266
553,3.665393282267677
554,3.0870605648373743
555,3.773125358133921
556,3.6374271739111075
558,2.888508640523153
559,3.059119978892442
560,3.064740009861025
561,3.153729731534164
562,3.6947891436963065
563,3.2122283905253006
564,2.8348593827215103
565,3.150172200079618
566,3.0169902009631797
567,3.1728771071970314
568,3.2297926966390396
569,2.9927026764594484
570,3.1582301097979575
571,3.200595764042179
572,3.047749789781753
573,3.1482667529963475
574,3.218515557874471
575,3.040140106599541
576,3.0491542457025393
577,2.9521577754693977
579,3.0621979193466378
580,3.062494352026883
581,3.7426305644089073
582,3.11263073301002
583,3.1920106822905963
584,3.068839470319357
585,2.639164704191806
586,3.1209858222529
587,3.438227877515521
588,3.6800226095051776
589,3.92993200289935
590,3.7315720804538177
591,3.021979185897298
592,3.3794934452263075
593,4.141879042855271
594,3.5652134971525493
595,3.6678266556557704
596,3.4340022187779553
597,3.424582288590797
598,3.164203926439993
599,3.8173284943582706
600,3.057472486962974
601,3.1089427479332308
602,3.372037011600445
603,3.017310886514858
604,3.060861345767418
605,3.273763749328174
606,2.744129148893035
607,3.0609804610325195
608,4.091543605533672
609,3.0416362253491647
610,3.353052746717331
611,2.662207808472775
612,2.8329208202177845
613,3.526982164317891
614,3.0724136584819473
615,3.436176508173282
616,3.3511037387541385
617,3.291303682191614
618,2.954699528075294
619,2.854681308367816
620,3.0785785745728464
621,3.24414254143972
623,3.0796416531801474
624,3.042564333283351
625,3.0739535347706455
626,3.0024860193251257
627,3.412329572954783
628,3.7145132263939207
629,3.0667765012778228
630,3.130135743517699
631,2.8402549468176144
632,3.3723023318635033
633,3.18609492874854
634,2.816054599219212
635,3.3982137778294277
636,3.070203902375308
637,2.8651454947072184
638,3.1607086325356635
639,3.0066381986563346
640,2.9973955541041626
641,2.997611810104239
642,3.0519883626446895
643,3.0395371483325833
644,3.049708319325595
645,3.247486870638201
647,3.4971239019147977
648,3.393111165767467
649,3.17436559986258
650,3.3337185223813464
651,3.035621287073512
652,3.0607964853933654
653,3.2158737400901107
654,3.062085544176691
655,3.0456091098089946
656,2.9546321091194585
657,3.0375296639955893
658,3.0679084617665553
659,3.3186931845153795
660,3.0546789809738817
661,3.2730768889379167
662,3.221448399068807
663,3.314933743422559
664,3.0521125044148603
665,3.6349370126416582
666,3.1494189572792384
667,2.7702815050039735
668,3.6167060032412923
670,3.6168147376705466
671,3.6128905229200488
672,3.0412581599700075
673,2.7748633371181435
674,2.999961957151492
675,3.043650504467615
676,3.044166190651656
678,3.8613063661355964
679,3.1025974541867765
680,3.362906922691379
681,3.2367828026149943
682,3.0743818360748776
683,3.0446051356937027
684,3.0494693370211454
685,3.258462658684346
687,3.050320448464414
688,2.690989105107308
690,3.0981652254861327
691,3.0641644111118524
692,2.6694641115699165
693,3.0695227675137797
694,3.031090160316794
695,3.1334633304859083
696,3.0749562728949367
697,2.889790421709617
698,3.021531704614919
699,3.045095252914555
700,3.1868136324643173
701,3.0788730289190807
702,3.303244044715851
703,3.005874033152292
704,2.907771513274482
705,3.226764749795888
706,3.077848730099748
707,3.081069898637443
708,3.390498454846168
709,3.258284099367487
710,2.8425307398570885
711,2.753718487679426
712,3.1520588796603604
713,3.1283746499339578
714,3.770240180685903
715,3.3078126013076607
716,3.0160148571607333
717,3.0765027526566295
718,3.285331188433399
719,2.962072008392556
720,3.970657741722239
721,3.062792998871074
722,3.235807714945162
723,3.071786180856321
724,3.0778321197633276
725,2.9016945911359224
726,3.075137935092229
727,3.060687285739094
728,3.6887520929654283
729,3.118794428188661
730,3.0626801004563555
731,2.986673368330457
732,3.001068716237632
733,3.681674358794944
734,3.0280013205810894
735,3.3408251384770775
736,3.221783018514532
737,2.256058449195912
738,3.065873990925469
739,3.0460533543850565
741,3.8961271166356983
742,2.836917424755216
743,2.7810520663916534
744,3.0620960036296445
745,4.05712283343162
746,3.292878364793245
747,2.60631127043159
748,3.1622782366300553
749,3.0419171081141885
750,4.180173560776341
751,3.1326970771249245
752,3.048785173096726
753,3.1469302610796026
754,3.0358830418135314
755,3.1102453584378527
756,3.069812666144564
757,3.2096358721900784
758,3.064281634237571
759,3.3274987514330334
760,3.4254115497582776
761,2.8474630415531603
762,2.4536583468573223
763,3.068470472687029
764,3.205706629325805
765,3.048564542384824
766,3.3491491014410757
767,3.22019635616418
768,3.0653536592435935
769,3.1525367730839537
770,3.0526322812321682
771,3.1342822517583713
772,3.05176199417511
773,3.093838348434475
774,3.0446753800018818
775,3.049202834432366
776,3.0500291596618156
777,3.0591279530082196
778,3.9845410147957594
779,2.9727062595816918
780,3.3922963243504385
781,3.336674677834902
782,2.9093500553968004
783,3.2364560138052423
784,2.716813030128514
785,3.26160892538749
786,3.17559466141047
787,3.1364385026605532
788,2.882152944828222
789,3.074245871945447
790,3.1394143394603913
791,3.1432796396323788
792,3.065790165063967
793,3.0785373990087868
794,3.103433139566949
795,3.0845710346170865
796,3.063658670251082
797,3.1069555232874215
798,2.868188942879244
799,3.3341970505632554
800,3.9755502556682845
801,3.033431488495726
802,3.449105260840968
803,3.2908553096696087
804,3.088453690949618
805,3.6581755904303566
806,3.1100082400568727
807,3.0998329507021594
808,3.156484583691573
809,2.9458416148175743
810,2.1579631933857306
812,3.0280515954492855
813,2.9630535983096467
814,3.0650389336071693
815,3.0283632798431666
816,3.0847652124829996
818,2.697699988976511
819,3.095836686434748
820,3.0447014707780737
821,3.060261808218907
822,3.077991889891303
823,3.105896557710318
824,3.33284079141166
825,3.05908472163653
826,3.039726623484337
827,3.082153770148855
828,3.130171058203531
829,2.787701940992354
830,3.087008592080914
831,3.1794835003783852
832,3.4336415324742755
833,2.8356011151112765
834,2.978705334572593
835,3.1196560688383714
836,2.950962407806925
837,3.394306020645036
838,3.708735417667151
839,2.8356542243989815
840,2.89082958582315
841,3.3608851364749954
842,2.861909771923588
843,3.0845326203071677
844,3.172538798791928
845,3.102074039850295
846,3.2153518085365596
847,3.042487718778371
848,3.523135687787742
849,2.784134572242092
850,3.201305087058846
851,3.383359790319916
852,3.169578361562709
853,3.097793755477226
854,3.2195781736320956
855,3.057878910990887
856,3.0970426742744177
857,3.080044546761103
858,4.322210809564047
859,3.0456091098089946
860,3.2251562066245327
861,3.361444116102736
862,3.257029653754078
864,3.0807858340285215
865,3.0774687371319454
866,3.651505905209751
867,2.8672432448923013
868,3.079954215148816
869,3.079310253720106
870,2.7229106532364655
871,3.0700288035132743
872,3.0973610766786503
873,3.0690029024901944
874,3.0688721716234157
875,3.2172211172526266
876,2.9533131286052154
877,3.0897568675183824
878,3.052966454446341
879,2.881367923876884
880,2.552286911626855
881,2.934421000831434
882,3.030732916706632
884,3.0705674866172226
885,2.869795456903712
886,3.0757021349432097
887,3.062879854051705
888,2.666559531291826
889,3.1112395857562687
890,3.062589612561518
891,2.716847987635801
892,3.512439628157676
893,3.3160342305489277
894,3.053845574405715
895,3.0689496448346425
896,3.304496915650782
897,3.3824513006636194
898,4.015746686351028
899,3.9735044011676504
900,3.650389940473631
901,3.462207679225953
902,3.770315472545602
903,4.071518758953231
904,4.187001236711792
905,3.9822114544052574
906,3.7937578348426886
907,3.530148518522177
908,4.163711625640294
909,3.9184583998368177
910,3.9846221651139135
911,3.9096081710614445
912,4.189649871298104
913,4.083967446217327
914,3.8215892848507096
915,3.780276567710057
916,3.9697829067261545
917,3.4106547230344537
918,3.532356051818307
919,3.9272099295789973
920,3.785729418567204
921,3.6220225974284816
922,4.0988484178808715
923,4.055771419249838
924,3.9530339387431868
925,3.1213520615737913
926,4.04214964261695
927,3.5507453301398644
928,3.95459234899177
929,3.500966031264075
930,4.026668439572324
931,3.709243036213976
932,3.6423684950431516
933,3.8848222034673663
934,3.3929236837362855
935,3.3844327184382745
936,3.6866604605915243
937,3.311712094611352
938,3.452248972206741
939,3.093018592920801
940,3.737016662484948
941,3.3723010196809424
942,3.8694717473774976
943,3.5689175515142404
944,3.5317536493185155
945,3.8128287265801855
946,3.663200464504662
947,3.7572075986622955
948,3.5443753600297208
949,3.692853274731444
950,3.966780250296863
951,3.9503409916609455
952,3.397665093768026
953,3.973977624822875
954,3.898022541584689
955,3.9049589199517096
956,3.2013118589238996
957,3.113475265726284
958,3.0640421405856855
959,3.2938175472504794
960,3.1372365527907418
961,3.1483258985469034
962,3.110519343417069
963,3.2689227298106616
964,3.1680144241044785
965,3.837892090892702
966,3.121646290565063
967,3.018066035542155
968,3.5727768906944037
969,4.0068621827721405
970,3.2272298895646374
971,3.7702715207191235
972,3.0797898001407438
973,3.496009118569238
974,3.101901203196104
975,3.057207123287392
976,3.240928361901118
977,3.0510062866686094
979,3.0633625834127054
980,3.059872718297758
981,2.964209753563861
982,3.326856372662302
983,3.0534757472775556
984,2.988485329509704
985,3.09077808302935
986,3.4216037149942102
987,3.1077463046004654
988,3.1771867171603385
989,3.103535621345067
990,2.8760754976970446
991,3.452582444632995
992,2.984044795019678
993,3.1733443610711376
994,3.891479871166968
996,3.0162220866147487
997,3.171119478968759
998,3.1520883147896672
999,3.2361352284602294
1000,3.082630123621559
1001,3.0641583458417503
1002,3.1512709077471577
1003,3.118727895795945
1004,2.8122042986485676
1005,2.645986939811271
1006,3.201072507154585
1007,2.99304273243043
1008,3.196937543006551
1009,3.1323378573492247
1010,3.06791611355733
1011,2.8571114499217227
1012,3.477304984070881
1013,3.3559736018067263
1014,3.2849847383829385
1015,3.236364935727005
1016,3.1115236071318426
1017,3.4295922696014802
1018,3.0684213249548593
1019,3.46693056076869
1020,3.240957178813125
1021,2.8739039058205496
1022,3.5217321210443635
1023,3.611333783808756
1024,3.136455046030468
1025,3.5063359454031953
1026,3.081144082462793
1027,3.2687515654921446
1028,3.6853775984224786
1029,3.4265433157416845
1030,3.1009850486260806
1031,3.300015115518261
1032,3.574137078515866
1033,3.4028534071621275
1034,3.367608555005961
1035,3.767725255560453
1036,3.9118069013528265
1037,2.7770494228728277
1038,3.100086842750561
1039,3.064117712559257
1040,3.1243113827227145
1041,3.939389315068461
1042,3.4082042757397177
1043,3.0377422301975368
1044,3.176313652298333
1045,3.0735541402192466
1046,3.6482955210412777
1047,3.391081750333396
1049,3.3611180457262284
1050,3.5588312488129885
1051,3.3862364640900315
1052,3.0827424283739457
1053,3.0529690989772025
1054,3.2708283947674675
1055,2.982036599444538
1056,3.2636331963094296
1057,3.359789421446929
1058,3.1096744595791477
1059,3.530168095569127
1060,3.779289577137047
1061,3.5894695951355127
1062,3.0769574376720046
1063,3.1052637636750955
1064,3.0921804065852894
1065,3.063703667154037
1066,3.6653950560604285
1067,3.1350469712915325
1068,3.2674903318042494
1069,3.542349737658172
1070,3.0756735452218433
1071,3.0740717707522123
1073,3.68700571038416
1075,3.125852432921756
1076,3.3745138004814548
1077,3.772097644715503
1078,3.616631129078914
1079,3.8094118652665627
1080,3.949690116684961
1081,3.4312246165949674
1082,3.472671341109622
1083,3.3461658063724036
1084,3.803310334187796
1085,3.4387276813738477
1086,3.9257245190599446
1087,3.1689075135505935
1088,3.234468079039784
1089,4.064775588372216
1090,3.874582331869433
1091,2.8398049292116547
1092,3.3358955279017724
1093,3.336560631127724
1094,3.61034119771604
1095,3.7798476049592793
1096,3.785388456854525
1097,3.734150553963328
1098,3.0567623143072153
1099,3.617568661288153
1100,2.882962958943085
1101,3.399166076457867
1102,3.016867754156075
1103,3.7106854702992673
1104,3.884715943267121
1105,2.644493494516521
1106,3.055263853595617
1107,2.9990635998534043
1109,3.064617287360121
1110,3.0481281557863626
1111,3.708878795962429
1112,3.180904010970388
1113,3.1498452920356055
1114,3.1340537378072426
1115,3.0695436775880798
1116,3.1159313641626776
1117,3.2286209917603874
1118,3.0700929957364846
1119,3.0829373222090357
1120,3.5161197286149313
1121,3.048563880642332
1122,3.055879593431402
1123,3.180832947755064
1124,3.6088600489405698
1125,3.5376574033154338
1126,2.737261921530182
1127,3.6455641825088425
1128,3.0320078962084245
1129,3.3522031292870516
1130,3.1702672810804193
1131,3.924001416269265
1132,3.8821533416512315
1133,3.128936680489519
1134,3.0698156260292153
1135,3.0968094908219084
1136,4.130854673478786
1137,3.071017790556514
1138,3.081571442836752
1139,3.0666701692694183
1140,3.0952190320208115
1141,3.060440764428188
1142,3.064292665100447
1143,3.0997997958796866
1144,3.1904918217349265
1145,3.099492126228826
1146,3.075340913241736
1147,3.963179980772553
1148,4.0922268878676284
1149,3.0817287385929473
1150,3.633911801477939
1151,3.2808060993554298
1152,3.144107534974993
1153,3.087457698778797
1154,3.105226305272357
1155,3.057068520951219
1156,3.082350259036129
1157,3.0823315338114203
1158,3.0613757962742216
1159,3.062691719840637
1160,3.082350259036129
1161,3.5816444802056067
1162,3.430929323417157
1163,3.1251497056690107
1164,3.150356586606359
1165,3.063274085111591
1166,3.0850842978109463
1167,2.9891621231860706
1168,2.938301640286522
1169,3.3182400762082693
1170,2.8618251550682596
1171,3.5909780214352782
1172,4.055547691842804
1173,3.3801462921376584
1174,3.072787379047969
1175,3.8829103214852454
1176,3.6627186876404827
1177,3.638866415750444
1178,4.034644411795163
1179,3.6527723178717104
1180,3.346334561209002
1181,3.0630361428796435
1183,3.6184720790304747
1184,3.469814546033649
1185,3.7992110162460726
1186,3.48591397070292
1187,3.4311821395787687
1188,3.72718225010714
1189,3.8846483983768043
1190,3.385084773047695
1191,2.9493908542038136
1192,3.589774625353784
1193,4.209904255782122
1194,3.358212569108577
1196,4.12825243362691
1197,4.111532606331412
1198,4.120099638777142
1199,3.970282019023693
1200,3.9745484789940395
1201,4.076202774385728
1202,3.622239264413043
1203,4.182132117858735
1204,4.063969345656917
1206,3.958371116034489
1207,4.109173877172807
1208,4.0763118857450324
1209,3.9862852167575133
1210,3.981134683652965
1211,3.86005347319539
1212,4.112629295580535
1213,4.15222297811037
1214,4.027889307709775
1215,3.678155211891856
1216,3.6230031295812193
1217,4.017969549870987
1218,3.853355620162199
1219,4.032617658403249
1220,3.7750237019437813
1221,4.24155036794458
1222,4.017395080036009
1223,3.9340849186681774
1224,3.950988249956036
1225,4.034082296914319
1226,3.7037396786339634
1227,3.843823474711903
1228,3.9905283094788935
1230,4.011994197153848
1231,3.856755853297227
1232,3.8204565883989043
1233,4.0575497435620465
1234,4.107411599120256
1235,3.899106202979017
1236,3.622160784054709
1237,3.965208139539518
1238,3.7952907417529396
1240,3.8758326903462694
1241,3.594937307612393
1242,3.895168027646354
1243,3.8127994382044283
1244,3.9691592785674206
1245,3.8750195954997024
1246,3.889238800372382
1247,4.0062346258284025
1248,4.016172421885701
1249,3.7834269399844493
1250,4.040076538093375
1251,3.8525032263131402
1252,4.112600290132597
1253,3.808550026008945
1254,4.001511789875349
1255,3.3419693389229286
1256,3.9848575534623714
1257,3.742870104705664
1258,3.9904179930178194
1259,3.9589197935730933
1260,4.012914275005845
1261,3.7000832337358385
1262,4.043678367593835
1263,3.9216083768953864
1264,3.8069014564116026
1265,3.8648303546073413
1266,3.941581858009546
1267,4.016185837570017
1268,3.4228850307999985
1269,3.935696129199179
1270,3.911224386476504
1271,3.6878079535691577
1272,3.9406701476732744
1273,3.81675037049492
1274,3.8312432822284817
1275,3.5747500792735356
1276,4.027207931137071
1277,3.6819715263626183
1278,3.9289568456648625
1279,3.6655863215383366
1280,3.9361293562827653
1281,3.9129574503487907
1282,3.6496221122082977
1283,3.933635603602597
1284,4.044304114573884
1285,3.6978491707638326
1286,3.4409683284560986
1287,3.744214215044184
1288,3.9696258429180546
1289,3.7776449711923332
1290,3.4308557515212894
1291,3.9654312522390276
1292,3.875930002529278
1293,3.91703121449594
1295,3.5698857494449427
1296,3.808948574606544
1297,3.564213275331777
1298,3.6482716577526495
1299,3.9739754118248842
1300,3.8588279408036548
1301,3.737045221471122
1302,3.6012203774753893
1303,3.875374007186119
1304,3.995102116269518
1305,3.707608835789525
1306,3.3760141658528138
1307,3.810974874467119
1308,3.061893099205724
1309,3.066353195406014
1310,3.235247690802159
1311,2.9854765933076433
1312,3.2241653724899484
1313,3.0315944439282414
1314,3.065013767548439
1315,3.099647662044504
1316,3.0881687849630928
1317,3.0998509844331763
1318,3.113007811319833
1319,3.06656417535961
1320,3.1106662299579275
1321,3.481801391331779
1322,2.664544116058081
1323,2.5273252500530514
1324,2.7504565176994986
1325,2.7073790266760707
1326,2.5828366874897504
